Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"66781","2020-01-20 18:20:18","2","533","<machine-learning><data-mining><dataset><data><data-cleaning>","1",""
"66783","2020-01-20 20:05:35","2","1162","<python><logistic-regression>","0",""
"66786","2020-01-20 22:00:44","2","4248","<nlp><rnn><bert>","1","2"
"66787","2020-01-20 22:32:49","2","387","<python><explainable-ai>","2",""
"66790","2020-01-21 02:00:31","2","18","<nlp><tools><pipelines><corpus>","0","1"
"66791","2020-01-21 03:18:35","1","61","<machine-learning><neural-network><lstm><rnn>","2",""
"66792","2020-01-21 03:40:54","2","37","<logistic-regression>","1",""
"66794","2020-01-21 05:14:06","3","370","<machine-learning><python><data-mining><clustering><unsupervised-learning>","1","1"
"66796","2020-01-21 05:41:45","2","34","<reinforcement-learning><actor-critic><keras-rl><discounted-reward>","0",""
"66801","2020-01-21 07:50:29","6","2154","<scikit-learn><feature-selection><random-forest>","2","2"
"66802","2020-01-21 08:26:03","3","800","<machine-learning><svm><cross-validation><dimensionality-reduction>","3","1"
"66810","2020-01-21 09:38:21","3","337","<keras><tensorflow><metric><finite-precision>","0",""
"66811","2020-01-21 09:47:55","1","109","<keras><lstm><rnn><gru>","1",""
"66812","2020-01-21 09:58:58","0","221","<python><pandas><data-cleaning><dataframe>","1",""
"66817","2020-01-21 10:39:58","5","914","<scikit-learn><predictive-modeling><prediction><predict>","1",""
"66820","2020-01-21 11:36:00","3","2429","<dataset><recommender-system><software-recommendation>","2","2"
"66824","2020-01-21 13:14:21","1","156","<random-forest><cross-validation><hyperparameter><hyperparameter-tuning>","0","1"
"66825","2020-01-21 13:19:59","0","770","<python><random-forest>","1",""
"66832","2020-01-21 14:27:09","2","51","<scoring>","2",""
"66837","2020-01-21 15:28:38","0","285","<machine-learning>","1",""
"66839","2020-01-21 17:20:39","1","55","<machine-learning><dataset><machine-learning-model>","1",""
"66846","2020-01-21 19:59:41","2","21","<nlp>","1",""
"66848","2020-01-21 22:39:47","2","43","<deep-learning><nlp><word-embeddings><embeddings>","0",""
"66850","2020-01-22 00:09:23","3","46","<machine-learning><cnn><pytorch><image>","1",""
"66858","2020-01-22 07:18:47","-1","96","<python><pandas><dataframe><python-3.x>","2",""
"66866","2020-01-22 10:17:04","0","57","<machine-learning><nlp><data-mining><dataset><training>","1","1"
"66869","2020-01-22 11:05:33","1","278","<keras><scikit-learn><cnn><class-imbalance>","1",""
"66870","2020-01-22 11:23:58","1","15","<scikit-learn><unsupervised-learning><anomaly-detection><csv>","0",""
"66876","2020-01-22 13:57:45","3","74","<time-series><model-selection>","2","1"
"66880","2020-01-22 15:01:31","2","481","<jupyter>","2",""
"66882","2020-01-22 15:15:33","1","33","<machine-learning><statistics><scoring>","0",""
"77021","2020-07-02 15:06:56","1","79","<pandas><data><reshape>","0",""
"77024","2020-07-02 16:14:03","0","25","<python><logistic-regression>","2",""
"77028","2020-07-02 17:19:12","0","33","<kaggle><classifier>","1",""
"77033","2020-07-02 18:50:58","0","3047","<python><pandas><data-cleaning><dataframe>","1",""
"77040","2020-07-02 20:54:13","1","8314","<r><dataset><preprocessing><counts>","2",""
"77044","2020-07-02 21:25:51","1","711","<machine-learning><deep-learning><tensorflow><bert><transformer>","3",""
"77046","2020-07-02 21:41:57","2","79","<classification><svm><probability><ensemble-modeling>","1","1"
"77049","2020-07-02 23:23:59","2","35","<statistics><ab-test><permutation-test><hypothesis-testing>","1",""
"77050","2020-07-02 23:46:15","1","191","<neural-network><optimization><backpropagation><activation-function>","1",""
"77059","2020-07-03 07:42:37","1","33","<classification><class-imbalance><probability-calibration>","0",""
"77060","2020-07-03 08:41:28","2","893","<python><scikit-learn><pandas><data>","4",""
"77061","2020-07-03 09:57:48","1","19","<python><data-cleaning>","1",""
"77067","2020-07-03 10:48:49","3","620","<machine-learning><python><decision-trees><algorithms>","2",""
"77071","2020-07-03 12:04:51","1","265","<scikit-learn><decision-trees><weka>","1",""
"77075","2020-07-03 13:11:12","1","81","<python><pandas><regex>","1",""
"77080","2020-07-03 14:20:35","2","132","<python><pandas><nlp><dataframe>","1",""
"77082","2020-07-03 14:29:57","0","23","<keras><tensorflow><image-recognition>","0",""
"77084","2020-07-03 14:48:20","0","720","<image-preprocessing><fastai>","2",""
"77087","2020-07-03 16:08:31","1","107","<keras><python-3.x><tokenization>","0",""
"77091","2020-07-03 19:12:51","3","66","<clustering><gradient-descent><gaussian><expectation-maximization><gmm>","1",""
"77093","2020-07-03 19:43:11","1","44","<deep-learning><rnn><transformer><attention-mechanism><vector-space-models>","1",""
"77097","2020-07-03 20:35:50","1","211","<python><deep-learning><data><bigdata><pytorch>","0",""
"77099","2020-07-03 21:44:31","1","14","<deep-learning><keras><tensorflow><cnn>","0","1"
"77100","2020-07-03 22:26:44","3","569","<machine-learning><statistics><visualization><plotting>","3",""
"77105","2020-07-04 01:17:17","3","105","<linear-regression><gradient-descent><mini-batch-gradient-descent>","1",""
"77109","2020-07-04 03:29:52","2","253","<autoencoder><embeddings>","1",""
"77112","2020-07-04 06:55:29","3","3623","<machine-learning><text-mining>","1",""
"77113","2020-07-04 07:30:05","3","81","<nlp><word-embeddings><encoding><gensim>","1",""
"77114","2020-07-04 07:32:29","2","78","<backpropagation><regularization>","0","1"
"77118","2020-07-04 10:04:00","0","58","<dataset><graphs>","1",""
"77124","2020-07-04 12:29:38","0","165","<tensorflow><training><accuracy>","1",""
"77126","2020-07-04 13:37:23","0","1370","<python><nlp><pandas><dataframe><python-3.x>","1",""
"77129","2020-07-04 17:10:51","0","16","<scikit-learn>","1",""
"66889","2020-01-22 17:18:18","3","43","<machine-learning><data><data-science-model>","1",""
"66891","2020-01-22 17:53:44","3","77","<machine-learning><random-forest><decision-trees><cart>","1",""
"66892","2020-01-22 18:19:26","3","539","<machine-learning><data-mining><clustering><unsupervised-learning><k-means>","2",""
"66893","2020-01-22 19:09:34","1","51","<machine-learning><feature-selection><feature-extraction>","1",""
"66899","2020-01-22 20:30:15","2","38","<machine-learning><neural-network><pytorch><dimensionality-reduction><encoding>","1",""
"66901","2020-01-22 21:06:15","1","41","<regression>","1",""
"66902","2020-01-22 21:35:30","3","725","<lightgbm>","1",""
"66903","2020-01-22 21:52:06","2","58","<neural-network><rnn><generative-models><text-generation>","1",""
"66905","2020-01-22 22:14:25","3","301","<machine-learning><data-mining><clustering><unsupervised-learning><k-means>","1",""
"66907","2020-01-22 22:51:34","2","45","<random-forest><anomaly-detection><outlier>","1",""
"66912","2020-01-23 05:39:27","4","720","<neural-network><deep-learning><keras><tensorflow>","0",""
"66913","2020-01-23 06:05:27","13","989","<neural-network><deep-learning><nlp><attention-mechanism>","3","2"
"66919","2020-01-23 08:18:01","3","219","<python><logistic-regression><matplotlib>","1",""
"66926","2020-01-23 11:01:03","0","86","<deep-learning><cnn>","0",""
"66927","2020-01-23 12:26:23","2","39","<machine-learning><unsupervised-learning>","1",""
"66929","2020-01-23 13:00:38","2","77","<regression><linear-regression><multivariate-distribution>","2",""
"66930","2020-01-23 13:18:39","1","202","<machine-learning><training><evaluation><data-leakage>","1","1"
"66931","2020-01-23 13:28:40","1","95","<machine-learning><scikit-learn><linear-regression>","0",""
"66934","2020-01-23 15:31:49","1","14","<deep-learning>","0",""
"66935","2020-01-23 15:34:02","1","590","<explainable-ai>","1",""
"66939","2020-01-23 16:33:48","4","53","<clustering><dimensionality-reduction><data-analysis><k-nn>","2",""
"66940","2020-01-23 16:42:56","1","31","<computer-vision><ocr><similar-documents><information-extraction>","0",""
"66944","2020-01-23 17:50:58","4","997","<neural-network><deep-learning><keras><activation-function><weight-initialization>","1","1"
"66948","2020-01-23 20:21:48","2","56","<machine-learning><scikit-learn><random-forest>","1",""
"66949","2020-01-23 20:23:44","-1","32","<machine-learning><r>","1",""
"66952","2020-01-23 21:32:57","3","324","<deep-learning><tensorflow>","1","1"
"66953","2020-01-23 22:29:43","3","79","<statistics><visualization>","1",""
"66954","2020-01-23 22:38:30","3","61","<machine-learning><nlp><r>","1","1"
"66955","2020-01-23 22:45:11","4","974","<deep-learning><perceptron><linear-algebra>","2","1"
"77131","2020-07-04 17:31:48","2","31","<python><keras><lstm>","0",""
"77133","2020-07-04 18:17:35","1","96","<machine-learning><scikit-learn><naive-bayes-classifier><python-3.x>","0",""
"77134","2020-07-04 18:33:05","3","51","<machine-learning><scikit-learn><scipy>","1",""
"77135","2020-07-04 18:34:15","1","16","<scikit-learn><spectral-clustering>","0",""
"77137","2020-07-04 18:55:33","1","44","<machine-learning><deep-learning><classification><logistic-regression>","1",""
"77138","2020-07-04 19:16:09","0","51","<clustering><k-means>","3",""
"77140","2020-07-04 19:43:30","3","81","<machine-learning><preprocessing>","1","0"
"77142","2020-07-04 20:30:15","2","257","<machine-learning><data><class-imbalance><smote>","1",""
"77144","2020-07-04 21:00:39","1","74","<python><recommender-system>","0",""
"77145","2020-07-04 21:42:22","2","22","<classification><tensorflow>","1",""
"77149","2020-07-05 03:01:09","1","51","<machine-learning><machine-learning-model>","1",""
"77150","2020-07-05 04:39:00","4","47","<machine-learning><random-forest><ensemble-modeling>","1",""
"77151","2020-07-05 05:40:25","2","3226","<machine-learning><tensorflow><regression><gradient-descent><python-3.x>","1",""
"77155","2020-07-05 06:41:55","2","169","<python><scikit-learn><clustering><unsupervised-learning>","1",""
"77158","2020-07-05 07:19:51","1","26","<feature-selection><random-forest>","1","1"
"77160","2020-07-05 07:52:20","1","24","<terminology>","1","1"
"77165","2020-07-05 10:44:52","0","28","<cross-validation><overfitting>","1",""
"77168","2020-07-05 11:56:18","2","1689","<dataset><statistics><data>","3",""
"77169","2020-07-05 11:59:51","0","42","<scikit-learn><time-series>","0",""
"77170","2020-07-05 12:11:17","2","53","<machine-learning-model><linear-algebra>","0",""
"77171","2020-07-05 13:25:45","6","865","<education>","3",""
"77172","2020-07-05 13:28:50","2","122","<regression><predictive-modeling><forecasting><derivation>","1",""
"77174","2020-07-05 14:39:23","1","982","<python><pandas><data-cleaning><dataframe><groupby>","1",""
"77186","2020-07-05 18:02:15","-1","69","<python><neural-network><deep-learning>","1",""
"77187","2020-07-05 18:07:03","0","87","<feature-selection><text-classification><genetic-algorithms>","0",""
"77189","2020-07-05 18:45:52","1","20","<machine-learning><scikit-learn><decision-trees><ensemble-modeling>","0",""
"77199","2020-07-05 22:09:00","2","507","<data><numpy>","1",""
"77200","2020-07-05 23:03:16","0","21","<classification><vc-theory>","1",""
"77205","2020-07-06 03:04:00","0","232","<logistic-regression>","1",""
"77206","2020-07-06 03:05:28","-1","33","<bert>","1",""
"77209","2020-07-06 04:15:10","1","38","<machine-learning><deep-learning><audio-recognition>","0","1"
"77212","2020-07-06 05:06:50","0","167","<cnn><convolution><deep-learning>","2",""
"77214","2020-07-06 06:22:20","2","51","<classification><optimization><probability><score>","2",""
"77215","2020-07-06 06:36:07","0","29","<python><dataset><data-science-model><dataframe>","1",""
"77224","2020-07-06 08:52:14","7","167","<python><regression><cross-validation>","1","1"
"77225","2020-07-06 08:53:41","1","97","<neural-network><matrix>","1",""
"77233","2020-07-06 10:55:10","-1","124","<education>","1",""
"77234","2020-07-06 11:39:00","9","990","<regression><boosting><natural-gradient-boosting>","4","2"
"77235","2020-07-06 11:53:21","1","31","<time-series><xgboost><training>","1",""
"77239","2020-07-06 12:43:53","2","40","<machine-learning><data-mining><visualization><matplotlib><ggplot2>","1",""
"66962","2020-01-24 01:58:40","1","33","<r>","0",""
"66963","2020-01-24 04:42:29","3","70","<machine-learning><neural-network><deep-learning><dataset><data>","1","1"
"66965","2020-01-24 05:14:57","2","733","<python><r><data><numpy><simulation>","2",""
"66971","2020-01-24 09:19:35","-1","33","<machine-learning><python><dataset><data-science-model><supervised-learning>","1",""
"66972","2020-01-24 10:14:48","2","263","<machine-learning><nlp><unsupervised-learning><supervised-learning><similar-documents>","2",""
"66973","2020-01-24 10:41:15","2","51","<python><random-forest><cross-validation><python-3.x><gridsearchcv>","1",""
"66977","2020-01-24 11:26:18","1","21","<neural-network><classification>","0",""
"66978","2020-01-24 11:31:43","0","29","<cnn>","1",""
"66979","2020-01-24 11:38:41","4","258","<machine-learning><python><random-forest><python-3.x><gridsearchcv>","2",""
"66981","2020-01-24 11:57:25","0","567","<python><keras><mlflow>","1",""
"66990","2020-01-24 15:21:38","2","1355","<machine-learning><python><classification><clustering><predictive-modeling>","2",""
"66992","2020-01-24 15:32:37","0","4886","<machine-learning><xgboost><jupyter>","2",""
"66998","2020-01-24 16:32:43","1","23","<machine-learning><statistics><probability>","1","1"
"66999","2020-01-24 16:43:38","1","56","<python><random-forest><training><python-3.x><gridsearchcv>","2",""
"67001","2020-01-24 17:15:28","3","741","<classification><class-imbalance>","1","2"
"67009","2020-01-24 18:30:21","2","7863","<python><jupyter>","1",""
"67017","2020-01-24 19:49:20","1","19","<training><data-augmentation><faster-rcnn>","0",""
"67019","2020-01-24 20:08:01","1","162","<dataframe><clustering>","0",""
"67020","2020-01-24 20:17:03","5","152","<data-mining><clustering><unsupervised-learning><k-means><pca>","1",""
"67024","2020-01-24 21:46:54","1","156","<r><weighted-data><data-wrangling>","0",""
"67025","2020-01-24 22:07:16","2","26","<r><machine-learning-model><prediction><class-imbalance><sampling>","1",""
"67031","2020-01-25 02:32:48","3","1175","<neural-network><keras><tensorflow><cnn><image-recognition>","2",""
"67032","2020-01-25 04:59:13","1","19","<deep-learning><cnn>","0",""
"67033","2020-01-25 09:43:41","0","73","<machine-learning><python><regression><feature-selection><data-science-model>","1",""
"67034","2020-01-25 10:03:50","2","204","<time-series><clustering><preprocessing><k-means><finance>","0",""
"67036","2020-01-25 11:39:24","1","43","<machine-learning><mathematics>","1",""
"67037","2020-01-25 12:23:23","2","59","<machine-learning><classification><tfidf>","1",""
